order_id (unique),product_id,column3,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
9245,P0057,,S0097,19-Jul-17,0 sales,0,9,14.9,PR14,,PR03,,NA
9246,P0695,,S0131,19-Jul-17,0 sales,0,3,5.25,PR14,,PR03,,NA
9247,P0416,,S0040,19-Jul-17,0 sales,0,11,19.95,PR14,,PR03,,NA
9248,P0316,,S0097,19-Jul-17,1 sales,55.46,0,59.9,PR14,,PR03,,NA
9249,P0433,,S0040,19-Jul-17,0 sales,0,4,66.9,PR14,,PR03,,NA
9250,P0499,,S0120,19-Jul-17,0 sales,0,26,0.75,PR14,,PR03,,NA
9251,P0483,,S0074,19-Jul-17,0 sales,0,3,10,PR14,,PR03,,NA
9252,P0435,,S0106,19-Jul-17,0 sales,0,30,27.25,PR14,,PR03,,NA
9253,P0436,,S0138,19-Jul-17,2 sales,6.48,12,3.5,PR14,,PR03,,NA
9254,P0689,,S0113,19-Jul-17,0 sales,0,6,29.9,PR14,,PR03,,NA
9255,P0242,,S0088,19-Jul-17,0 sales,0,7,12.9,PR06,verylow,PR03,,NA
9256,P0438,,S0120,19-Jul-17,0 sales,0,11,0.5,PR14,,PR03,,NA
9257,P0227,,S0024,19-Jul-17,0 sales,0,2,8.5,PR14,,PR03,,NA
9258,P0663,,S0022,19-Jul-17,1 sales,3.94,23,4.25,PR14,,PR03,,NA
9259,P0712,,S0107,19-Jul-17,0 sales,0,5,21.5,PR14,,PR03,,NA
9260,P0660,,S0138,19-Jul-17,0 sales,0,7,5.95,PR14,,PR03,,NA
9261,P0372,,S0025,19-Jul-17,0 sales,0,36,3.5,PR14,,PR03,,NA
9262,P0527,,S0115,19-Jul-17,4 sales,7.96,13,2.15,PR14,,PR03,,NA
9263,P0614,,S0064,19-Jul-17,0 sales,0,9,18.5,PR14,,PR03,,NA
9264,P0691,,S0001,20-Jul-17,0 sales,0,1,3,PR14,,PR03,,NA
9265,P0171,,S0039,20-Jul-17,0 sales,0,6,11.9,PR12,verylow,PR03,,NA
9266,P0218,,S0040,20-Jul-17,0 sales,0,6,59.9,PR05,low,PR03,,NA
9267,P0325,,S0084,20-Jul-17,0 sales,0,2,9.25,PR14,,PR03,,NA
9268,P0220,,S0085,20-Jul-17,1 sales,1.71,12,1.85,PR14,,PR03,,NA
9269,P0483,,S0023,20-Jul-17,0 sales,0,2,10,PR14,,PR03,,NA
9270,P0408,,S0030,20-Jul-17,0 sales,0,4,22.95,PR05,low,PR03,,NA
9271,P0116,,S0006,20-Jul-17,1 sales,1.06,16,1.15,PR14,,PR03,,NA
9272,P0201,,S0020,20-Jul-17,0 sales,0,8,15.9,PR14,,PR03,,NA
9273,P0397,,S0008,20-Jul-17,0 sales,0,209,11.9,PR14,,PR03,,NA
9274,P0587,,S0018,20-Jul-17,0 sales,0,12,3.99,PR14,,PR03,,NA
9275,P0196,,S0067,20-Jul-17,0 sales,0,8,8.9,PR14,,PR03,,NA
9276,P0068,,S0055,20-Jul-17,0 sales,0,21,5.79,PR14,,PR03,,NA
9277,P0195,,S0017,20-Jul-17,0 sales,0,10,5.75,PR14,,PR03,,NA
9278,P0642,,S0025,20-Jul-17,0 sales,0,7,2.5,PR14,,PR03,,NA
9279,P0325,,S0102,20-Jul-17,0 sales,0,7,9.25,PR14,,PR03,,NA
9280,P0129,,S0094,20-Jul-17,1 sales,18.6,9,21.95,PR14,,PR03,,NA
9281,P0610,,S0011,20-Jul-17,0.7 sales,8.36,4.421,12.9,PR14,,PR03,,NA
9282,P0035,,S0139,20-Jul-17,0 sales,0,1,4.25,PR14,,PR03,,NA
9283,P0704,,S0107,20-Jul-17,0 sales,0,19,2.35,PR14,,PR03,,NA
9284,P0358,,S0024,20-Jul-17,0 sales,0,85,2,PR14,,PR03,,NA
9285,P0286,,S0107,20-Jul-17,0 sales,0,13,1,PR14,,PR03,,NA
9286,P0110,,S0096,20-Jul-17,0 sales,0,9,2.95,PR06,verylow,PR03,,NA
9287,P0147,,S0142,20-Jul-17,0 sales,0,6,5.5,PR14,,PR03,,NA
9288,P0364,,S0114,20-Jul-17,0 sales,0,14,1,PR14,,PR03,,NA
9289,P0130,,S0049,20-Jul-17,2 sales,16.53,4,9.75,PR14,,PR03,,NA
9290,P0720,,S0091,20-Jul-17,0 sales,0,40,17.9,PR14,,PR03,,NA
9291,P0171,,S0083,20-Jul-17,0 sales,0,7,11.9,PR12,verylow,PR03,,NA
9292,P0249,,S0063,20-Jul-17,0 sales,0,13,2.2,PR14,,PR03,,NA
9293,P0015,,S0066,20-Jul-17,0 sales,0,6,2.85,PR14,,PR03,,NA
9294,P0275,,S0122,20-Jul-17,0 sales,0,27,2.45,PR14,,PR03,,NA
9295,P0585,,S0066,20-Jul-17,0 sales,0,4,12.95,PR14,,PR03,,NA
9296,P0699,,S0110,20-Jul-17,0 sales,0,2,9,PR14,,PR03,,NA
9297,P0060,,S0042,20-Jul-17,0 sales,0,3,16.9,PR14,,PR03,,NA
9298,P0491,,S0024,20-Jul-17,0 sales,0,4,24.5,PR14,,PR03,,NA
9299,P0070,,S0133,20-Jul-17,0 sales,0,7,6.25,PR14,,PR03,,NA
9300,P0103,,S0039,20-Jul-17,3 sales,8.19,24,2.95,PR14,,PR03,,NA
9301,P0287,,S0004,20-Jul-17,0 sales,0,4,7.95,PR14,,PR03,,NA
9302,P0372,,S0001,21-Jul-17,3 sales,8.9,26,3.5,PR14,,PR03,,NA
9303,P0611,,S0138,21-Jul-17,0 sales,0,3,15,PR14,,PR03,,NA
9304,P0587,,S0083,21-Jul-17,0 sales,0,8,3.99,PR14,,PR03,,NA
9305,P0590,,S0124,21-Jul-17,0 sales,0,19,0.6,PR14,,PR03,,NA
9306,P0051,,S0016,21-Jul-17,0 sales,0,49,0.7,PR14,,PR03,,NA
9307,P0726,,S0033,21-Jul-17,0 sales,0,16,1,PR14,,PR03,,NA
9308,P0639,,S0130,21-Jul-17,0 sales,0,7,7.95,PR14,,PR03,,NA
9309,P0610,,S0125,21-Jul-17,3.515 sales,41.98,25.125,12.9,PR14,,PR03,,NA
9310,P0196,,S0144,21-Jul-17,0 sales,0,20,8.9,PR14,,PR03,,NA
9311,P0296,,S0100,21-Jul-17,1 sales,0.69,23,0.75,PR14,,PR03,,NA
9312,P0735,,S0010,21-Jul-17,1 sales,9.11,7,10.75,PR14,,PR03,,NA
9313,P0704,,S0067,21-Jul-17,0 sales,0,18,2.35,PR14,,PR03,,NA
9314,P0397,,S0104,21-Jul-17,0 sales,0,96,11.9,PR14,,PR03,,NA
9315,P0103,,S0133,21-Jul-17,1 sales,2.73,147,2.95,PR14,,PR03,,NA
9316,P0432,,S0110,21-Jul-17,0 sales,0,5,14.9,PR14,,PR03,,NA
9317,P0223,,S0110,21-Jul-17,0 sales,0,14,10.9,PR14,,PR03,,NA
9318,P0671,,S0117,21-Jul-17,0 sales,0,3,3.25,PR14,,PR03,,NA
9319,P0398,,S0001,21-Jul-17,0 sales,0,2,29.9,PR14,,PR03,,NA
9320,P0666,,S0104,21-Jul-17,0 sales,0,5,10.9,PR14,,PR03,,NA
9321,P0297,,S0097,21-Jul-17,0 sales,0,3,14.95,PR14,,PR03,,NA
9322,P0417,,S0089,21-Jul-17,0 sales,0,5,7.9,PR14,,PR03,,NA
9323,P0610,,S0066,21-Jul-17,3.82 sales,30.06,52.06,8.5,PR14,,PR03,,NA
9324,P0018,,S0119,21-Jul-17,0 sales,0,1,1,PR14,,PR03,,NA
9325,P0590,,S0107,21-Jul-17,1 sales,0.56,11,0.6,PR14,,PR03,,NA
9326,P0412,,S0022,21-Jul-17,0 sales,0,3,6.5,PR14,,PR03,,NA
9327,P0055,,S0077,21-Jul-17,0 sales,0,41,3.5,PR14,,PR03,,NA
9328,P0735,,S0088,21-Jul-17,0 sales,0,4,10.75,PR14,,PR03,,NA
9329,P0358,,S0055,21-Jul-17,0 sales,0,164,2,PR14,,PR03,,NA
9330,P0325,,S0024,21-Jul-17,1 sales,8.56,14,9.25,PR14,,PR03,,NA
9331,P0311,,S0133,21-Jul-17,0 sales,0,3,1,PR14,,PR03,,NA
9332,P0275,,S0011,21-Jul-17,0 sales,0,10,2.45,PR14,,PR03,,NA
9333,P0608,,S0083,21-Jul-17,0 sales,0,10,9.9,PR14,,PR03,,NA
9334,P0569,,S0117,21-Jul-17,5 sales,13.89,40,3,PR14,,PR03,,NA
9335,P0681,,S0004,21-Jul-17,0 sales,0,1,10.9,PR14,,PR03,,NA
9336,P0062,,S0031,21-Jul-17,0 sales,0,17,24.9,PR03,verylow,PR03,,NA
9337,P0283,,S0107,21-Jul-17,0 sales,0,10,23.5,PR06,veryhigh,PR03,,NA
9338,P0057,,S0131,21-Jul-17,1 sales,12.63,1,14.9,PR14,,PR03,,NA
9339,P0503,,S0013,21-Jul-17,0 sales,0,6,18.95,PR14,,PR03,,NA
9340,P0527,,S0122,22-Jul-17,0 sales,0,6,2.15,PR14,,PR03,,NA
9341,P0437,,S0024,22-Jul-17,0 sales,0,5,11.9,PR14,,PR03,,NA
9342,P0079,,S0084,22-Jul-17,0 sales,0,18,2.6,PR14,,PR03,,NA
9343,P0356,,S0024,22-Jul-17,0 sales,0,17,2.5,PR14,,PR03,,NA
9344,P0458,,S0002,22-Jul-17,1 sales,3.81,4,4.5,PR14,,PR03,,NA
9345,P0425,,S0085,22-Jul-17,1 sales,5,20,5.9,PR14,,PR03,,NA
9346,P0602,,S0100,22-Jul-17,0 sales,0,4,10.9,PR14,,PR03,,NA
9347,P0437,,S0088,22-Jul-17,0 sales,0,5,11.9,PR14,,PR03,,NA
9348,P0051,,S0128,22-Jul-17,16 sales,10.37,0,NA,PR14,,PR03,,NA
9349,P0287,,S0078,22-Jul-17,0 sales,0,4,7.95,PR14,,PR03,,NA
9350,P0090,,S0018,22-Jul-17,0 sales,0,22,3.25,PR14,,PR03,,NA
9351,P0695,,S0001,22-Jul-17,0 sales,0,5,5.25,PR14,,PR03,,NA
9352,P0079,,S0106,22-Jul-17,0 sales,0,21,2.6,PR14,,PR03,,NA
9353,P0671,,S0058,22-Jul-17,0 sales,0,6,3.25,PR14,,PR03,,NA
9354,P0046,,S0091,22-Jul-17,0 sales,0,7,32.5,PR14,,PR03,,NA
9355,P0055,,S0016,22-Jul-17,0 sales,0,18,3.5,PR14,,PR03,,NA
9356,P0448,,S0040,22-Jul-17,0 sales,0,12,4.05,PR14,,PR03,,NA
9357,P0229,,S0017,22-Jul-17,0 sales,0,5,7.95,PR14,,PR03,,NA
9358,P0054,,S0035,22-Jul-17,0 sales,0,5,3.95,PR14,,PR03,,NA
9359,P0740,,S0002,22-Jul-17,0 sales,0,20,12.5,PR14,,PR03,,NA
9360,P0700,,S0051,22-Jul-17,0 sales,0,1,27.5,PR14,,PR03,,NA
9361,P0286,,S0090,22-Jul-17,0 sales,0,7,1,PR14,,PR03,,NA
9362,P0663,,S0104,22-Jul-17,1 sales,3.94,33,4.25,PR14,,PR03,,NA
9363,P0233,,S0084,22-Jul-17,0 sales,0,2,39.9,PR10,high,PR03,,NA
9364,P0438,,S0093,22-Jul-17,3 sales,1.39,32,0.5,PR14,,PR03,,NA
9365,P0499,,S0133,22-Jul-17,0 sales,0,27,0.75,PR14,,PR03,,NA
9366,P0358,,S0020,22-Jul-17,0 sales,0,52,2,PR14,,PR03,,NA
9367,P0144,,S0095,22-Jul-17,0 sales,0,1,4.95,PR14,,PR03,,NA
9368,P0456,,S0066,22-Jul-17,0 sales,0,20,31.9,PR14,,PR03,,NA
9369,P0608,,S0051,22-Jul-17,0 sales,0,10,9.9,PR14,,PR03,,NA
9370,P0400,,S0013,22-Jul-17,0 sales,0,3,7.5,PR14,,PR03,,NA
9371,P0491,,S0002,22-Jul-17,0 sales,0,5,24.5,PR14,,PR03,,NA
9372,P0490,,S0139,22-Jul-17,0 sales,0,4,59.5,PR05,moderate,PR03,,NA
9373,P0690,,S0093,22-Jul-17,0 sales,0,5,14.9,PR14,,PR03,,NA
9374,P0514,,S0024,22-Jul-17,0 sales,0,1,8.9,PR14,,PR03,,NA
9375,P0689,,S0064,22-Jul-17,1 sales,25.34,16,29.9,PR14,,PR03,,NA
9376,P0110,,S0055,22-Jul-17,0 sales,0,3,2.95,PR06,verylow,PR03,,NA
9377,P0175,,S0062,22-Jul-17,0 sales,0,21,5.5,PR14,,PR03,,NA
9378,P0125,,S0087,22-Jul-17,0 sales,0,10,2.95,PR14,,PR03,,NA
9379,P0425,,S0113,22-Jul-17,0 sales,0,4,5.9,PR14,,PR03,,NA
9380,P0412,,S0066,22-Jul-17,1 sales,5.51,14,6.5,PR14,,PR03,,NA
9381,P0296,,S0142,22-Jul-17,0 sales,0,39,0.75,PR14,,PR03,,NA
9382,P0614,,S0143,22-Jul-17,0 sales,0,5,18.5,PR14,,PR03,,NA
9383,P0705,,S0089,22-Jul-17,0 sales,0,13,14.9,PR14,,PR03,,NA
9384,P0260,,S0024,22-Jul-17,0 sales,0,16,17.5,PR14,,PR03,,NA
9385,P0055,,S0027,22-Jul-17,0 sales,0,7,3.5,PR14,,PR03,,NA
9386,P0572,,S0068,22-Jul-17,0 sales,0,14,1,PR14,,PR03,,NA
9387,P0642,,S0008,22-Jul-17,0 sales,0,10,2.5,PR14,,PR03,,NA
9388,P0015,,S0016,22-Jul-17,0 sales,0,13,2.85,PR14,,PR03,,NA
9389,P0162,,S0008,22-Jul-17,0 sales,0,11,4.5,PR14,,PR03,,NA
9390,P0196,,S0051,22-Jul-17,0 sales,0,14,8.9,PR14,,PR03,,NA
9391,P0377,,S0132,22-Jul-17,0 sales,0,5,9,PR14,,PR03,,NA
9392,P0458,,S0123,22-Jul-17,0 sales,0,21,4.5,PR14,,PR03,,NA
9393,P0092,,S0137,22-Jul-17,0 sales,0,6,1.75,PR14,,PR03,,NA
9394,P0569,,S0131,22-Jul-17,0 sales,0,18,3,PR14,,PR03,,NA
9395,P0297,,S0122,22-Jul-17,0 sales,0,4,14.95,PR14,,PR03,,NA
9396,P0057,,S0094,22-Jul-17,0 sales,0,4,14.9,PR14,,PR03,,NA
9397,P0602,,S0135,22-Jul-17,0 sales,0,16,10.9,PR14,,PR03,,NA
9398,P0658,,S0088,23-Jul-17,0 sales,0,6,26.95,PR14,,PR03,,NA
9399,P0689,,S0035,23-Jul-17,0 sales,0,10,29.9,PR14,,PR03,,NA
9400,P0458,,S0088,23-Jul-17,0 sales,0,41,4.5,PR14,,PR03,,NA
9401,P0125,,S0050,23-Jul-17,0 sales,0,34,2.95,PR14,,PR03,,NA
9402,P0055,,S0038,23-Jul-17,0 sales,0,38,3.5,PR14,,PR03,,NA
9403,P0735,,S0065,23-Jul-17,0 sales,0,7,10.75,PR14,,PR03,,NA
9404,P0046,,S0142,23-Jul-17,0 sales,0,9,32.5,PR14,,PR03,,NA
9405,P0279,,S0087,23-Jul-17,0 sales,0,2,17.25,PR14,,PR03,,NA
9406,P0148,,S0131,23-Jul-17,0 sales,0,3,5.75,PR14,,PR03,,NA
9407,P0361,,S0142,23-Jul-17,0 sales,0,3,12.9,PR14,,PR03,,NA
9408,P0602,,S0024,23-Jul-17,0 sales,0,14,10.9,PR14,,PR03,,NA
9409,P0456,,S0051,23-Jul-17,0 sales,0,16,31.9,PR14,,PR03,,NA
9410,P0110,,S0095,23-Jul-17,2 sales,5.46,33,2.95,PR14,,PR03,,NA
9411,P0071,,S0085,23-Jul-17,0 sales,0,4,9.45,PR14,,PR03,,NA
9412,P0642,,S0130,23-Jul-17,0 sales,0,8,2.5,PR14,,PR03,,NA
9413,P0459,,S0137,23-Jul-17,0 sales,0,4,3.35,PR14,,PR03,,NA
9414,P0212,,S0137,23-Jul-17,0 sales,0,5,10.75,PR14,,PR03,,NA
9415,P0417,,S0051,23-Jul-17,0 sales,0,8,7.9,PR14,,PR03,,NA
9416,P0527,,S0023,23-Jul-17,0 sales,0,19,2.15,PR14,,PR03,,NA
9417,P0402,,S0042,23-Jul-17,0 sales,0,4,7.75,PR14,,PR03,,NA
9418,P0536,,S0050,23-Jul-17,0 sales,0,3,3.15,PR14,,PR03,,NA
9419,P0350,,S0026,23-Jul-17,0 sales,0,18,3.65,PR14,,PR03,,NA
9420,P0062,,S0100,23-Jul-17,0 sales,0,6,24.9,PR03,verylow,PR03,,NA
9421,P0125,,S0031,23-Jul-17,2 sales,5.46,215,2.95,PR14,,PR03,,NA
9422,P0454,,S0013,23-Jul-17,0 sales,0,10,2.35,PR14,,PR03,,NA
9423,P0649,,S0043,23-Jul-17,0 sales,0,6,2.2,PR14,,PR03,,NA
9424,P0226,,S0126,23-Jul-17,0 sales,0,12,1.7,PR14,,PR03,,NA
9425,P0415,,S0132,23-Jul-17,0 sales,0,6,6.25,PR14,,PR03,,NA
9426,P0054,,S0013,23-Jul-17,0 sales,0,5,3.95,PR14,,PR03,,NA
9427,P0664,,S0138,23-Jul-17,1 sales,1.16,11,1.25,PR14,,PR03,,NA
9428,P0394,,S0097,23-Jul-17,0 sales,0,10,1,PR14,,PR03,,NA
9429,P0582,,S0031,23-Jul-17,0 sales,0,9,9.45,PR14,,PR03,,NA
9430,P0071,,S0115,23-Jul-17,0 sales,0,7,9.45,PR14,,PR03,,NA
9431,P0144,,S0102,23-Jul-17,0 sales,0,6,4.95,PR14,,PR03,,NA
9432,P0272,,S0090,23-Jul-17,0 sales,0,11,7.5,PR14,,PR03,,NA
9433,P0390,,S0125,23-Jul-17,0 sales,0,3,11.9,PR12,verylow,PR03,,NA
9434,P0398,,S0024,23-Jul-17,2 sales,50.68,2,29.9,PR14,,PR03,,NA
9435,P0206,,S0094,23-Jul-17,0 sales,0,13,1.75,PR14,,PR03,,NA
9436,P0201,,S0131,23-Jul-17,0 sales,0,6,12.95,PR14,,PR03,,NA
9437,P0660,,S0078,23-Jul-17,0 sales,0,4,5.95,PR14,,PR03,,NA
9438,P0055,,S0091,23-Jul-17,0 sales,0,10,3.5,PR14,,PR03,,NA
9439,P0663,,S0022,23-Jul-17,2 sales,7.87,15,4.25,PR14,,PR03,,NA
9440,P0165,,S0024,23-Jul-17,0 sales,0,1,1.4,PR14,,PR03,,NA
9441,P0572,,S0049,23-Jul-17,0 sales,0,10,1,PR14,,PR03,,NA
9442,P0681,,S0039,23-Jul-17,0 sales,0,4,10.9,PR14,,PR03,,NA
9443,P0277,,S0035,23-Jul-17,0 sales,0,10,3.95,PR14,,PR03,,NA
9444,P0110,,S0058,23-Jul-17,0 sales,0,19,2.95,PR06,verylow,PR03,,NA
9445,P0103,,S0133,23-Jul-17,11 sales,30.05,131,2.95,PR14,,PR03,,NA
9446,P0619,,S0134,23-Jul-17,0 sales,0,7,9.95,PR05,low,PR03,,NA
9447,P0332,,S0125,23-Jul-17,0 sales,0,5,37.9,PR14,,PR03,,NA
9448,P0312,,S0095,23-Jul-17,0 sales,0,9,15.9,PR14,,PR03,,NA
9449,P0476,,S0115,23-Jul-17,0 sales,0,3,59.9,PR14,,PR03,,NA
9450,P0694,,S0064,24-Jul-17,0 sales,0,11,6.55,PR14,,PR03,,NA
9451,P0275,,S0060,24-Jul-17,0 sales,0,34,2.45,PR14,,PR03,,NA
9452,P0500,,S0011,24-Jul-17,0 sales,0,2,7.95,PR14,,PR03,,NA
9453,P0177,,S0042,24-Jul-17,0 sales,0,8,10.9,PR05,veryhigh,PR03,,NA
9454,P0458,,S0055,24-Jul-17,0 sales,0,47,4.5,PR14,,PR03,,NA
9455,P0110,,S0108,24-Jul-17,0 sales,0,12,2.95,PR06,verylow,PR03,,NA
9456,P0372,,S0137,24-Jul-17,0 sales,0,6,3.5,PR14,,PR03,,NA
9457,P0185,,S0117,24-Jul-17,0 sales,0,2,0.75,PR14,,PR03,,NA
9458,P0109,,S0088,24-Jul-17,0 sales,0,1,8.95,PR14,,PR03,,NA
9459,P0614,,S0032,24-Jul-17,0 sales,0,5,18.5,PR14,,PR03,,NA
9460,P0198,,S0026,24-Jul-17,0 sales,0,140,0.65,PR14,,PR03,,NA
9461,P0718,,S0016,24-Jul-17,0 sales,0,11,13,PR14,,PR03,,NA
9462,P0491,,S0132,24-Jul-17,0 sales,0,5,24.5,PR14,,PR03,,NA
9463,P0092,,S0091,24-Jul-17,1 sales,1.62,13,1.75,PR14,,PR03,,NA
9464,P0718,,S0126,24-Jul-17,1 sales,12.04,24,13,PR14,,PR03,,NA
9465,P0398,,S0040,24-Jul-17,0 sales,0,2,29.9,PR14,,PR03,,NA
9466,P0394,,S0031,24-Jul-17,1 sales,0.93,16,1,PR14,,PR03,,NA
9467,P0297,,S0093,24-Jul-17,0 sales,0,5,14.95,PR14,,PR03,,NA
9468,P0055,,S0012,24-Jul-17,1 sales,3.24,9,3.5,PR14,,PR03,,NA
9469,P0201,,S0040,24-Jul-17,0 sales,0,2,12.95,PR14,,PR03,,NA
9470,P0369,,S0090,24-Jul-17,0 sales,0,6,19.95,PR14,,PR03,,NA
9471,P0521,,S0031,24-Jul-17,0 sales,0,19,19.9,PR14,,PR03,,NA
9472,P0261,,S0100,24-Jul-17,0 sales,0,24,4.75,PR10,verylow,PR03,,NA
9473,P0454,,S0058,24-Jul-17,1 sales,2.18,20,2.35,PR14,,PR03,,NA
9474,P0504,,S0020,24-Jul-17,0 sales,0,3,14.9,PR14,,PR03,,NA
9475,P0671,,S0078,24-Jul-17,0 sales,0,3,3.25,PR14,,PR03,,NA
9476,P0062,,S0014,24-Jul-17,0 sales,0,6,24.9,PR03,verylow,PR03,,NA
9477,P0355,,S0008,24-Jul-17,0 sales,0,4,17.9,PR14,,PR03,,NA
9478,P0260,,S0126,24-Jul-17,0 sales,0,5,17.5,PR14,,PR03,,NA
9479,P0459,,S0142,24-Jul-17,0 sales,0,14,3.35,PR14,,PR03,,NA
9480,P0696,,S0038,24-Jul-17,0 sales,0,6,15.9,PR14,,PR03,,NA
9481,P0144,,S0125,24-Jul-17,0 sales,0,3,4.95,PR14,,PR03,,NA
9482,P0337,,S0026,24-Jul-17,0 sales,0,3,26.9,PR14,,PR03,,NA
9483,P0720,,S0040,24-Jul-17,0 sales,0,68,17.9,PR14,,PR03,,NA
9484,P0520,,S0127,24-Jul-17,0 sales,0,7,2.95,PR06,verylow,PR03,,NA
9485,P0514,,S0042,24-Jul-17,0 sales,0,2,8.9,PR14,,PR03,,NA
9486,P0129,,S0094,24-Jul-17,2 sales,37.2,7,21.95,PR14,,PR03,,NA
9487,P0162,,S0125,24-Jul-17,0 sales,0,6,4.5,PR14,,PR03,,NA
9488,P0506,,S0063,24-Jul-17,0 sales,0,13,6.5,PR14,,PR03,,NA
9489,P0747,,S0115,24-Jul-17,2 sales,16.78,12,9.9,PR14,,PR03,,NA
9490,P0219,,S0058,24-Jul-17,1 sales,6.71,7,7.25,PR14,,PR03,,NA
9491,P0170,,S0095,24-Jul-17,0 sales,0,2,74.9,PR14,,PR03,,NA
9492,P0130,,S0138,24-Jul-17,0 sales,0,21,9.75,PR14,,PR03,,NA
9493,P0499,,S0132,24-Jul-17,2 sales,1.39,11,0.75,PR14,,PR03,,NA
9494,P0332,,S0017,25-Jul-17,0 sales,0,5,37.9,PR14,,PR03,,NA
9495,P0611,,S0066,25-Jul-17,0 sales,0,4,15,PR14,,PR03,,NA
9496,P0060,,S0056,25-Jul-17,0 sales,0,5,16.9,PR14,,PR03,,NA
9497,P0260,,S0114,25-Jul-17,0 sales,0,12,17.5,PR14,,PR03,,NA
9498,P0436,,S0082,25-Jul-17,0 sales,0,10,3.5,PR14,,PR03,,NA
9499,P0212,,S0015,25-Jul-17,0 sales,0,5,10.75,PR14,,PR03,,NA
9500,P0657,,S0066,25-Jul-17,0 sales,0,8,7.9,PR14,,PR03,,NA
9501,P0140,,S0132,25-Jul-17,0 sales,0,3,5.5,PR14,,PR03,,NA
9502,P0637,,S0038,25-Jul-17,0 sales,0,4,27.95,PR14,,PR03,,NA
9503,P0436,,S0110,25-Jul-17,0 sales,0,23,3.5,PR14,,PR03,,NA
9504,P0436,,S0065,25-Jul-17,0 sales,0,14,3.5,PR14,,PR03,,NA
9505,P0639,,S0136,25-Jul-17,0 sales,0,6,7.95,PR14,,PR03,,NA
9506,P0260,,S0104,25-Jul-17,0 sales,0,3,17.5,PR14,,PR03,,NA
9507,P0740,,S0038,25-Jul-17,0 sales,0,2,12.5,PR14,,PR03,,NA
9508,P0458,,S0088,25-Jul-17,0 sales,0,41,4.5,PR14,,PR03,,NA
9509,P0695,,S0117,25-Jul-17,0 sales,0,4,5.25,PR14,,PR03,,NA
9510,P0114,,S0023,25-Jul-17,0 sales,0,3,0.45,PR14,,PR03,,NA
9511,P0399,,S0084,25-Jul-17,0 sales,0,28,4.5,PR14,,PR03,,NA
9512,P0116,,S0099,25-Jul-17,1 sales,1.06,24,1.15,PR14,,PR03,,NA
9513,P0689,,S0058,25-Jul-17,0 sales,0,5,29.9,PR14,,PR03,,NA
9514,P0514,,S0058,25-Jul-17,0 sales,0,3,8.9,PR14,,PR03,,NA
9515,P0585,,S0055,25-Jul-17,0 sales,0,3,12.95,PR14,,PR03,,NA
9516,P0234,,S0097,25-Jul-17,0 sales,0,2,104.9,PR14,,PR03,,NA
9517,P0332,,S0038,25-Jul-17,0 sales,0,6,37.9,PR14,,PR03,,NA
9518,P0237,,S0110,25-Jul-17,0 sales,0,10,59.9,PR14,,PR03,,NA
9519,P0499,,S0001,25-Jul-17,4 sales,2.78,21,0.75,PR14,,PR03,,NA
9520,P0090,,S0110,25-Jul-17,0 sales,0,25,3.25,PR14,,PR03,,NA
9521,P0283,,S0043,25-Jul-17,0 sales,0,13,23.5,PR06,veryhigh,PR03,,NA
9522,P0283,,S0051,25-Jul-17,0 sales,0,11,23.5,PR06,veryhigh,PR03,,NA
9523,P0092,,S0016,25-Jul-17,0 sales,0,1,1.75,PR14,,PR03,,NA
9524,P0436,,S0132,25-Jul-17,1 sales,3.24,45,3.5,PR14,,PR03,,NA
9525,P0726,,S0002,25-Jul-17,1 sales,0.93,9,1,PR14,,PR03,,NA
9526,P0195,,S0110,25-Jul-17,0 sales,0,11,5.75,PR14,,PR03,,NA
9527,P0177,,S0115,25-Jul-17,0 sales,0,14,10.9,PR05,veryhigh,PR03,,NA
9528,P0459,,S0023,25-Jul-17,2 sales,6.2,20,3.35,PR14,,PR03,,NA
9529,P0157,,S0095,25-Jul-17,3 sales,21.53,87,7.75,PR14,,PR03,,NA
9530,P0660,,S0024,25-Jul-17,0 sales,0,5,5.95,PR14,,PR03,,NA
9531,P0311,,S0115,25-Jul-17,3 sales,3,2,1,PR14,,PR03,,NA
9532,P0137,,S0031,25-Jul-17,0 sales,0,8,29.9,PR14,,PR03,,NA
9533,P0296,,S0136,25-Jul-17,2 sales,1.39,8,0.75,PR14,,PR03,,NA
9534,P0055,,S0035,25-Jul-17,0 sales,0,24,3.5,PR14,,PR03,,NA
9535,P0417,,S0115,25-Jul-17,0 sales,0,9,7.9,PR14,,PR03,,NA
9536,P0747,,S0139,25-Jul-17,0 sales,0,2,13.25,PR14,,PR03,,NA
9537,P0327,,S0065,25-Jul-17,0 sales,0,9,3.1,PR14,,PR03,,NA
9538,P0639,,S0105,25-Jul-17,0 sales,0,2,7.95,PR14,,PR03,,NA
9539,P0490,,S0062,25-Jul-17,0 sales,0,6,59.5,PR05,moderate,PR03,,NA
9540,P0099,,S0122,25-Jul-17,0 sales,0,5,10.9,PR14,,PR03,,NA
9541,P0718,,S0008,25-Jul-17,0 sales,0,10,13,PR14,,PR03,,NA
9542,P0458,,S0010,25-Jul-17,5 sales,19.07,21,4.5,PR14,,PR03,,NA
9543,P0220,,S0056,25-Jul-17,0 sales,0,15,1.85,PR14,,PR03,,NA
