order_id,product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
30200,P0312,S0023,20-Jul-18,0,0,14,17.9,PR14,,PR03,,NA
30201,P0705,S0101,20-Jul-18,0,0,12,12.95,PR14,,PR03,,NA
30202,P0353,S0142,20-Jul-18,0,0,4,11.9,PR14,,PR03,,NA
30203,P0608,S0031,20-Jul-18,0,0,9,9.9,PR14,,PR03,,NA
30204,P0328,S0024,20-Jul-18,0,0,10,16,PR14,,PR03,,NA
30205,P0394,S0021,20-Jul-18,2,1.85,25,1,PR14,,PR03,,NA
30206,P0726,S0088,20-Jul-18,0,0,15,1,PR14,,PR03,,NA
30207,P0055,S0012,20-Jul-18,0,0,15,3.95,PR05,verylow,PR03,,NA
30208,P0140,S0117,20-Jul-18,0,0,11,6,PR14,,PR03,,NA
30209,P0311,S0027,20-Jul-18,0,0,2,1,PR14,,PR03,,NA
30210,P0389,S0096,20-Jul-18,0,0,5,10.45,PR05,low,PR03,,NA
30211,P0590,S0083,20-Jul-18,0,0,14,0.6,PR14,,PR03,,NA
30212,P0347,S0139,20-Jul-18,0,0,5,8.5,PR14,,PR03,,NA
30213,P0500,S0012,20-Jul-18,0,0,5,7.55,PR14,,PR03,,NA
30214,P0428,S0073,20-Jul-18,0,0,5,29.95,PR14,,PR03,,NA
30215,P0129,S0100,20-Jul-18,0,0,8,25.95,PR14,,PR03,,NA
30216,P0412,S0040,20-Jul-18,0,0,4,8.9,PR14,,PR03,,NA
30217,P0100,S0001,20-Jul-18,1,5.9,2,5.9,PR14,,PR03,,NA
30218,P0345,S0001,20-Jul-18,1,3.84,12,4.15,PR14,,PR03,,NA
30219,P0531,S0028,20-Jul-18,0,0,8,NA,PR14,,PR03,,NA
30220,P0509,S0082,20-Jul-18,0,0,22,11.5,PR06,high,PR03,,NA
30221,P0741,S0115,20-Jul-18,0,0,23,27.9,PR14,,PR03,,NA
30222,P0261,S0075,20-Jul-18,0,0,18,4.4,PR14,,PR03,,NA
30223,P0690,S0110,20-Jul-18,0,0,10,15.9,PR14,,PR03,,NA
30224,P0356,S0029,20-Jul-18,0,0,6,NA,PR14,,PR03,,NA
30225,P0333,S0049,20-Jul-18,0,0,17,2.25,PR14,,PR03,,NA
30226,P0046,S0139,20-Jul-18,0,0,9,51.5,PR14,,PR03,,NA
30227,P0436,S0056,20-Jul-18,0,0,26,3.75,PR14,,PR03,,NA
30228,P0456,S0061,20-Jul-18,0,0,8,43.9,PR14,,PR03,,NA
30229,P0333,S0036,20-Jul-18,1,2.08,25,2.25,PR14,,PR03,,NA
30230,P0325,S0088,20-Jul-18,0,0,8,11.95,PR14,,PR03,,NA
30231,P0169,S0050,20-Jul-18,1,7.2,3,8.5,PR14,,PR03,,NA
30232,P0704,S0112,20-Jul-18,3,5.11,22,NA,PR14,,PR03,,NA
30233,P0591,S0066,20-Jul-18,0,0,4,7.95,PR14,,PR03,,NA
30234,P0179,S0063,20-Jul-18,0,0,60,5.9,PR14,,PR03,,NA
30235,P0415,S0056,20-Jul-18,0,0,5,6.95,PR14,,PR03,,NA
30236,P0470,S0087,20-Jul-18,0,0,4,23.25,PR14,,PR03,,NA
30237,P0689,S0046,20-Jul-18,0,0,7,35.95,PR14,,PR03,,NA
30238,P0216,S0062,20-Jul-18,0,0,7,8.95,PR14,,PR03,,NA
30239,P0325,S0002,20-Jul-18,0,0,13,11.95,PR14,,PR03,,NA
30240,P0602,S0013,20-Jul-18,0,0,2,12.9,PR14,,PR03,,NA
30241,P0157,S0090,20-Jul-18,0,0,15,8.95,PR14,,PR03,,NA
30242,P0350,S0020,20-Jul-18,0,0,1,3.65,PR14,,PR03,,NA
30243,P0219,S0137,20-Jul-18,0,0,5,9.6,PR14,,PR03,,NA
30244,P0658,S0067,20-Jul-18,0,0,5,28.9,PR14,,PR03,,NA
30245,P0112,S0001,20-Jul-18,3,42.97,10,16.9,PR01,verylow,PR03,,NA
30246,P0572,S0013,20-Jul-18,2,2.31,10,1.25,PR14,,PR03,,NA
30247,P0509,S0059,20-Jul-18,0,0,11,11.5,PR06,high,PR03,,NA
30248,P0333,S0131,20-Jul-18,0,0,6,2.25,PR14,,PR03,,NA
30249,P0353,S0012,20-Jul-18,0,0,4,11.9,PR14,,PR03,,NA
30250,P0477,S0051,20-Jul-18,0,0,1,6.5,PR14,,PR03,,NA
30251,P0212,S0031,20-Jul-18,0,0,5,11.95,PR14,,PR03,,NA
30252,P0018,S0104,20-Jul-18,0,0,24,2.5,PR14,,PR03,,NA
30253,P0454,S0066,20-Jul-18,0,0,4,2.45,PR05,low,PR03,,NA
30254,P0340,S0110,20-Jul-18,0,0,6,44.99,PR14,,PR03,,NA
30255,P0087,S0012,20-Jul-18,1,1.62,18,1.75,PR03,verylow,PR03,,NA
30256,P0663,S0055,20-Jul-18,0,0,14,4.45,PR07,verylow,PR03,,NA
30257,P0241,S0073,20-Jul-18,0,0,1,12.95,PR14,,PR03,,NA
30258,P0544,S0110,20-Jul-18,0,0,6,59.9,PR14,,PR03,,NA
30259,P0001,S0056,20-Jul-18,0,0,3,8.75,PR14,,PR03,,NA
30260,P0414,S0001,20-Jul-18,1,9.34,9,16.95,PR05,high,PR03,,NA
30261,P0356,S0055,21-Jul-18,0,0,5,2.5,PR14,,PR03,,NA
30262,P0336,S0144,21-Jul-18,0,0,3,24.9,PR10,low,PR03,,NA
30263,P0489,S0115,21-Jul-18,0,0,4,13.5,PR14,,PR03,,NA
30264,P0497,S0094,21-Jul-18,0,0,50,8.25,PR14,,PR03,,NA
30265,P0286,S0112,21-Jul-18,0,0,250,NA,PR14,,PR03,,NA
30266,P0165,S0001,21-Jul-18,0,0,6,1.4,PR14,,PR03,,NA
30267,P0226,S0002,21-Jul-18,0,0,4,2.25,PR14,,PR03,,NA
30268,P0017,S0093,21-Jul-18,4,7.22,33,1.95,PR14,,PR03,,NA
30269,P0514,S0005,21-Jul-18,0,0,1,9.9,PR14,,PR03,,NA
30270,P0246,S0096,21-Jul-18,0,0,1,7,PR14,,PR03,,NA
30271,P0145,S0095,21-Jul-18,0,0,2,6.5,PR14,,PR03,,NA
30272,P0525,S0050,21-Jul-18,0,0,21,2.5,PR14,,PR03,,NA
30273,P0511,S0066,21-Jul-18,0,0,67,15,PR14,,PR03,,NA
30274,P0602,S0073,21-Jul-18,0,0,4,12.9,PR14,,PR03,,NA
30275,P0280,S0139,21-Jul-18,0,0,12,7.9,PR14,,PR03,,NA
30276,P0114,S0121,21-Jul-18,3,1.81,34,NA,PR14,,PR03,,NA
30277,P0114,S0122,21-Jul-18,0,0,9,0.65,PR14,,PR03,,NA
30278,P0260,S0012,21-Jul-18,0,0,8,19.5,PR14,,PR03,,NA
30279,P0103,S0105,21-Jul-18,3,9.58,32,3.45,PR14,,PR03,,NA
30280,P0112,S0098,21-Jul-18,0,0,4,NA,PR14,,PR03,,NA
30281,P0051,S0085,21-Jul-18,26,16.85,344,0.7,PR14,,PR03,,NA
30282,P0517,S0062,21-Jul-18,0,0,4,139.95,PR14,,PR03,,NA
30283,P0280,S0126,21-Jul-18,0,0,13,7.9,PR14,,PR03,,NA
30284,P0068,S0024,21-Jul-18,0,0,10,6.6,PR14,,PR03,,NA
30285,P0125,S0085,21-Jul-18,14,47.31,290,3.65,PR14,,PR03,,NA
30286,P0726,S0050,21-Jul-18,0,0,11,1,PR14,,PR03,,NA
30287,P0503,S0013,21-Jul-18,0,0,7,21.9,PR14,,PR03,,NA
30288,P0520,S0031,21-Jul-18,0,0,1,3.5,PR10,verylow,PR03,,NA
30289,P0654,S0097,21-Jul-18,0,0,9,10.9,PR14,,PR03,,NA
30290,P0249,S0049,21-Jul-18,6,10.83,10,1.95,PR14,,PR03,,NA
30291,P0241,S0045,21-Jul-18,0,0,5,12.95,PR14,,PR03,,NA
30292,P0714,S0131,21-Jul-18,0,0,19,7.5,PR14,,PR03,,NA
30293,P0671,S0015,21-Jul-18,0,0,5,3.75,PR14,,PR03,,NA
30294,P0330,S0002,21-Jul-18,0,0,14,2.25,PR05,moderate,PR03,,NA
30295,P0402,S0020,21-Jul-18,0,0,6,9.5,PR14,,PR03,,NA
30296,P0663,S0033,21-Jul-18,3,12.36,2,4.45,PR07,verylow,PR03,,NA
30297,P0184,S0023,21-Jul-18,0,0,2,49.9,PR14,,PR03,,NA
30298,P0663,S0143,21-Jul-18,0,0,13,4.45,PR07,verylow,PR03,,NA
30299,P0679,S0024,21-Jul-18,0,0,5,49.9,PR14,,PR03,,NA
30300,P0186,S0062,21-Jul-18,0,0,19,3.75,PR14,,PR03,,NA
30301,P0130,S0078,21-Jul-18,0,0,4,10.5,PR14,,PR03,,NA
30302,P0260,S0024,21-Jul-18,0,0,13,19.5,PR14,,PR03,,NA
30303,P0317,S0001,21-Jul-18,0,0,8,49.9,PR14,,PR03,,NA
30304,P0394,S0082,21-Jul-18,1,0.93,5,1,PR14,,PR03,,NA
30305,P0286,S0014,21-Jul-18,0,0,12,1.25,PR14,,PR03,,NA
30306,P0333,S0061,21-Jul-18,3,6.25,10,2.25,PR14,,PR03,,NA
30307,P0156,S0001,21-Jul-18,0,0,5,19.9,PR14,,PR03,,NA
30308,P0682,S0026,21-Jul-18,1,4.4,22,4.75,PR14,,PR03,,NA
30309,P0358,S0024,21-Jul-18,0,0,5,2,PR14,,PR03,,NA
30310,P0435,S0088,21-Jul-18,0,0,9,28.9,PR14,,PR03,,NA
30311,P0718,S0101,21-Jul-18,0,0,5,19.75,PR14,,PR03,,NA
30312,P0428,S0116,21-Jul-18,0,0,4,29.95,PR14,,PR03,,NA
30313,P0453,S0003,21-Jul-18,0,0,42,7.5,PR14,,PR03,,NA
30314,P0458,S0072,21-Jul-18,0,0,33,NA,PR14,,PR03,,NA
30315,P0131,S0032,21-Jul-18,2,4.63,25,2.5,PR14,,PR03,,NA
30316,P0461,S0078,21-Jul-18,0,0,7,9,PR14,,PR03,,NA
30317,P0500,S0115,21-Jul-18,20,139.81,37,7.55,PR14,,PR03,,NA
30318,P0186,S0094,21-Jul-18,0,0,7,3.75,PR14,,PR03,,NA
30319,P0015,S0020,21-Jul-18,1,3.24,13,3.5,PR06,low,PR03,,NA
30320,P0726,S0053,21-Jul-18,1,0.93,13,1,PR14,,PR03,,NA
30321,P0419,S0114,21-Jul-18,0,0,107,2.5,PR05,moderate,PR03,,NA
30322,P0067,S0012,21-Jul-18,0,0,3,24.99,PR14,,PR03,,NA
30323,P0015,S0124,21-Jul-18,0,0,4,3.5,PR06,low,PR03,,NA
30324,P0374,S0011,21-Jul-18,0,0,1,89.9,PR14,,PR03,,NA
30325,P0628,S0013,21-Jul-18,0,0,1,8.9,PR14,,PR03,,NA
30326,P0521,S0012,22-Jul-18,0,0,6,17.9,PR14,,PR03,,NA
30327,P0682,S0097,22-Jul-18,0,0,37,4.75,PR14,,PR03,,NA
30328,P0312,S0126,22-Jul-18,0,0,12,17.9,PR14,,PR03,,NA
30329,P0055,S0073,22-Jul-18,0,0,3,3.95,PR05,verylow,PR03,,NA
30330,P0325,S0099,22-Jul-18,0,0,9,11.95,PR14,,PR03,,NA
30331,P0268,S0126,22-Jul-18,0,0,22,1.25,PR14,,PR03,,NA
30332,P0015,S0017,22-Jul-18,3,7.64,6,3.5,PR06,low,PR03,,NA
30333,P0678,S0056,22-Jul-18,0,0,4,18.5,PR14,,PR03,,NA
30334,P0231,S0028,22-Jul-18,0,0,22,NA,PR14,,PR03,,NA
30335,P0103,S0081,22-Jul-18,6,19.17,46,NA,PR14,,PR03,,NA
30336,P0341,S0043,22-Jul-18,0,0,13,35.95,PR14,,PR03,,NA
30337,P0539,S0038,22-Jul-18,1,46.53,32,54.9,PR14,,PR03,,NA
30338,P0265,S0046,22-Jul-18,0,0,1,1.85,PR14,,PR03,,NA
30339,P0341,S0125,22-Jul-18,0,0,10,35.95,PR14,,PR03,,NA
30340,P0318,S0091,22-Jul-18,0,0,24,1,PR14,,PR03,,NA
30341,P0458,S0048,22-Jul-18,0,0,17,NA,PR14,,PR03,,NA
30342,P0428,S0078,22-Jul-18,0,0,13,29.95,PR14,,PR03,,NA
30343,P0574,S0056,22-Jul-18,0,0,48,2.5,PR14,,PR03,,NA
30344,P0674,S0115,22-Jul-18,0,0,4,12.9,PR14,,PR03,,NA
30345,P0372,S0003,22-Jul-18,0,0,69,4.25,PR14,,PR03,,NA
30346,P0044,S0121,22-Jul-18,1,5.85,7,NA,PR14,,PR03,,NA
30347,P0622,S0085,22-Jul-18,0,0,7,34.95,PR14,,PR03,,NA
30348,P0631,S0065,22-Jul-18,0,0,1,10.9,PR14,,PR03,,NA
30349,P0184,S0008,22-Jul-18,0,0,6,49.9,PR14,,PR03,,NA
30350,P0246,S0139,22-Jul-18,0,0,1,7,PR14,,PR03,,NA
30351,P0216,S0125,22-Jul-18,1,7.58,22,8.95,PR14,,PR03,,NA
30352,P0701,S0031,22-Jul-18,0,0,7,11.9,PR14,,PR03,,NA
30353,P0456,S0108,22-Jul-18,0,0,5,43.9,PR14,,PR03,,NA
30354,P0481,S0026,22-Jul-18,0,0,2,6.9,PR14,,PR03,,NA
30355,P0185,S0080,22-Jul-18,0,0,7,0.75,PR14,,PR03,,NA
30356,P0099,S0048,22-Jul-18,0,0,19,NA,PR14,,PR03,,NA
30357,P0095,S0051,22-Jul-18,1,18.43,11,19.9,PR14,,PR03,,NA
30358,P0689,S0035,22-Jul-18,0,0,8,35.95,PR14,,PR03,,NA
30359,P0438,S0112,22-Jul-18,57,26.39,128,NA,PR14,,PR03,,NA
30360,P0280,S0094,22-Jul-18,2,13.39,9,7.9,PR14,,PR03,,NA
30361,P0660,S0101,22-Jul-18,0,0,4,6.45,PR14,,PR03,,NA
30362,P0678,S0125,22-Jul-18,0,0,2,18.5,PR14,,PR03,,NA
30363,P0077,S0112,22-Jul-18,0,0,3,NA,PR14,,PR03,,NA
30364,P0043,S0026,22-Jul-18,0,0,2,24.9,PR14,,PR03,,NA
30365,P0327,S0101,22-Jul-18,0,0,5,3.9,PR14,,PR03,,NA
30366,P0324,S0070,22-Jul-18,0,0,9,68.95,PR14,,PR03,,NA
30367,P0437,S0042,22-Jul-18,1,10.93,2,12.9,PR14,,PR03,,NA
30368,P0536,S0093,22-Jul-18,0,0,4,3.95,PR14,,PR03,,NA
30369,P0475,S0026,22-Jul-18,0,0,3,12,PR14,,PR03,,NA
30370,P0527,S0101,22-Jul-18,1,2.18,4,2.35,PR14,,PR03,,NA
30371,P0116,S0132,22-Jul-18,0,0,13,1.15,PR14,,PR03,,NA
30372,P0461,S0097,22-Jul-18,0,0,14,9,PR14,,PR03,,NA
30373,P0090,S0130,22-Jul-18,0,0,19,3.9,PR14,,PR03,,NA
30374,P0364,S0014,22-Jul-18,1,1.16,22,1.25,PR14,,PR03,,NA
30375,P0055,S0108,22-Jul-18,3,8.78,20,3.95,PR05,verylow,PR03,,NA
30376,P0114,S0078,22-Jul-18,0,0,15,0.65,PR14,,PR03,,NA
30377,P0718,S0138,22-Jul-18,0,0,12,19.75,PR14,,PR03,,NA
30378,P0327,S0135,22-Jul-18,0,0,2,3.9,PR14,,PR03,,NA
30379,P0220,S0107,22-Jul-18,0,0,11,1.95,PR14,,PR03,,NA
30380,P0197,S0028,22-Jul-18,0,0,52,NA,PR14,,PR03,,NA
30381,P0327,S0099,22-Jul-18,1,3.61,3,3.9,PR14,,PR03,,NA
30382,P0201,S0087,22-Jul-18,0,0,2,15.95,PR06,verylow,PR03,,NA
30383,P0140,S0063,22-Jul-18,0,0,4,6,PR14,,PR03,,NA
30384,P0499,S0143,22-Jul-18,0,0,19,0.75,PR14,,PR03,,NA
30385,P0651,S0085,22-Jul-18,1,12.63,9,14.9,PR14,,PR03,,NA
30386,P0569,S0120,22-Jul-18,0,0,19,3.4,PR14,,PR03,,NA
30387,P0453,S0124,22-Jul-18,0,0,1,7.5,PR14,,PR03,,NA
30388,P0451,S0015,22-Jul-18,0,0,5,19.9,PR14,,PR03,,NA
30389,P0475,S0020,22-Jul-18,0,0,6,12,PR14,,PR03,,NA
30390,P0394,S0083,22-Jul-18,0,0,12,1,PR14,,PR03,,NA
30391,P0318,S0008,23-Jul-18,2,1.85,14,1,PR14,,PR03,,NA
30392,P0590,S0072,23-Jul-18,4,2.22,32,NA,PR14,,PR03,,NA
30393,P0655,S0101,23-Jul-18,0,0,1,76.9,PR10,high,PR03,,NA
30394,P0551,S0085,23-Jul-18,0,0,12,1.85,PR14,,PR03,,NA
30395,P0658,S0002,23-Jul-18,0,0,4,29.95,PR14,,PR03,,NA
30396,P0651,S0096,23-Jul-18,0,0,7,14.9,PR14,,PR03,,NA
30397,P0018,S0091,23-Jul-18,0,0,24,2.5,PR14,,PR03,,NA
30398,P0275,S0015,23-Jul-18,0,0,15,2.45,PR14,,PR03,,NA
30399,P0684,S0144,23-Jul-18,0,0,1,115.9,PR14,,PR03,,NA
30400,P0260,S0117,23-Jul-18,0,0,2,19.5,PR14,,PR03,,NA
30401,P0140,S0012,23-Jul-18,0,0,2,6,PR14,,PR03,,NA
30402,P0726,S0120,23-Jul-18,0,0,9,1,PR14,,PR03,,NA
30403,P0690,S0095,23-Jul-18,0,0,10,15.9,PR14,,PR03,,NA
30404,P0223,S0026,23-Jul-18,1,11.94,9,12.9,PR14,,PR03,,NA
30405,P0473,S0115,23-Jul-18,0,0,1,29.9,PR14,,PR03,,NA
30406,P0110,S0026,23-Jul-18,0,0,9,3.5,PR10,verylow,PR03,,NA
30407,P0116,S0098,23-Jul-18,0,0,97,NA,PR14,,PR03,,NA
30408,P0078,S0012,23-Jul-18,0,0,18,5,PR14,,PR03,,NA
30409,P0227,S0102,23-Jul-18,0,0,3,8.9,PR14,,PR03,,NA
30410,P0569,S0035,23-Jul-18,2,6.3,21,3.4,PR14,,PR03,,NA
30411,P0175,S0067,23-Jul-18,0,0,11,5.5,PR14,,PR03,,NA
30412,P0421,S0031,23-Jul-18,0,0,8,14.99,PR14,,PR03,,NA
30413,P0293,S0110,23-Jul-18,0,0,8,24.95,PR14,,PR03,,NA
30414,P0084,S0112,23-Jul-18,0,0,14,NA,PR14,,PR03,,NA
30415,P0657,S0058,23-Jul-18,0,0,7,10.45,PR14,,PR03,,NA
30416,P0435,S0048,23-Jul-18,0,0,22,NA,PR14,,PR03,,NA
30417,P0079,S0022,23-Jul-18,0,0,7,2.6,PR14,,PR03,,NA
30418,P0129,S0137,23-Jul-18,0,0,3,25.9,PR14,,PR03,,NA
30419,P0325,S0032,23-Jul-18,0,0,10,11.95,PR14,,PR03,,NA
30420,P0114,S0115,23-Jul-18,0,0,23,0.65,PR14,,PR03,,NA
30421,P0219,S0028,23-Jul-18,0,0,53,NA,PR14,,PR03,,NA
30422,P0718,S0117,23-Jul-18,0,0,21,19.75,PR14,,PR03,,NA
30423,P0156,S0115,23-Jul-18,0,0,3,19.9,PR14,,PR03,,NA
30424,P0730,S0132,23-Jul-18,0,0,6,14.5,PR14,,PR03,,NA
30425,P0068,S0020,23-Jul-18,1,6.11,41,6.6,PR14,,PR03,,NA
30426,P0695,S0071,23-Jul-18,0,0,10,6.95,PR14,,PR03,,NA
30427,P0090,S0038,23-Jul-18,0,0,14,3.9,PR14,,PR03,,NA
30428,P0073,S0110,23-Jul-18,0,0,25,8.5,PR14,,PR03,,NA
30429,P0125,S0048,23-Jul-18,0,0,189,NA,PR14,,PR03,,NA
30430,P0362,S0108,23-Jul-18,1,6.25,4,6.75,PR14,,PR03,,NA
30431,P0226,S0028,23-Jul-18,1,2.08,25,NA,PR14,,PR03,,NA
30432,P0389,S0012,23-Jul-18,1,7.26,7,10.45,PR05,low,PR03,,NA
30433,P0669,S0038,23-Jul-18,0,0,1,139.95,PR14,,PR03,,NA
30434,P0400,S0118,23-Jul-18,0,0,3,8,PR14,,PR03,,NA
30435,P0277,S0097,23-Jul-18,5,19.68,5,4.25,PR14,,PR03,,NA
30436,P0681,S0138,23-Jul-18,1,10.97,8,12.95,PR14,,PR03,,NA
30437,P0126,S0038,23-Jul-18,0,0,5,25.9,PR14,,PR03,,NA
30438,P0436,S0126,23-Jul-18,0,0,32,3.75,PR14,,PR03,,NA
30439,P0179,S0012,23-Jul-18,0,0,72,5.9,PR14,,PR03,,NA
30440,P0058,S0072,23-Jul-18,9,16.67,101,NA,PR14,,PR03,,NA
30441,P0332,S0065,23-Jul-18,0,0,5,37.9,PR14,,PR03,,NA
30442,P0601,S0051,23-Jul-18,0,0,1,5.9,PR14,,PR03,,NA
30443,P0092,S0014,23-Jul-18,0,0,5,1.8,PR14,,PR03,,NA
30444,P0070,S0069,23-Jul-18,0,0,6,7.95,PR14,,PR03,,NA
30445,P0543,S0110,23-Jul-18,0,0,21,3.5,PR14,,PR03,,NA
30446,P0374,S0100,23-Jul-18,0,0,2,89.9,PR14,,PR03,,NA
30447,P0509,S0033,23-Jul-18,0,0,8,11.5,PR06,high,PR03,,NA
30448,P0584,S0055,23-Jul-18,1,8.39,7,13.25,PR06,moderate,PR03,,NA
30449,P0362,S0008,23-Jul-18,0,0,2,6.75,PR14,,PR03,,NA
30450,P0283,S0051,23-Jul-18,0,0,2,12,PR14,,PR03,,NA
30451,P0268,S0066,23-Jul-18,0,0,21,1.25,PR14,,PR03,,NA
30452,P0035,S0071,23-Jul-18,2,8.06,14,4.35,PR14,,PR03,,NA
30453,P0694,S0132,23-Jul-18,0,0,5,3.75,PR14,,PR03,,NA
30454,P0336,S0094,23-Jul-18,0,0,18,24.9,PR10,low,PR03,,NA
30455,P0174,S0085,23-Jul-18,1,3.7,33,4,PR14,,PR03,,NA
30456,P0318,S0110,23-Jul-18,0,0,23,1,PR14,,PR03,,NA
30457,P0587,S0108,23-Jul-18,0,0,2,3.95,PR14,,PR03,,NA
30458,P0140,S0008,23-Jul-18,0,0,3,6,PR14,,PR03,,NA
30459,P0333,S0061,23-Jul-18,0,0,8,2.25,PR14,,PR03,,NA
30460,P0046,S0139,23-Jul-18,0,0,8,51.5,PR14,,PR03,,NA
30461,P0613,S0103,23-Jul-18,1,7.36,8,7.95,PR14,,PR03,,NA
30462,P0695,S0132,23-Jul-18,0,0,3,6.95,PR14,,PR03,,NA
30463,P0569,S0093,24-Jul-18,1,3.15,51,3.4,PR14,,PR03,,NA
30464,P0412,S0122,24-Jul-18,0,0,9,8.9,PR14,,PR03,,NA
30465,P0483,S0112,24-Jul-18,2,24,3,NA,PR14,,PR03,,NA
30466,P0655,S0052,24-Jul-18,0,0,1,76.9,PR10,high,PR03,,NA
30467,P0689,S0125,24-Jul-18,0,0,5,35.95,PR14,,PR03,,NA
30468,P0428,S0098,24-Jul-18,0,0,5,NA,PR14,,PR03,,NA
30469,P0219,S0132,24-Jul-18,0,0,2,9.6,PR14,,PR03,,NA
30470,P0267,S0062,24-Jul-18,0,0,1,2,PR14,,PR03,,NA
30471,P0356,S0082,24-Jul-18,0,0,2,2.5,PR14,,PR03,,NA
30472,P0348,S0023,24-Jul-18,1,2.73,15,2.95,PR14,,PR03,,NA
30473,P0481,S0070,24-Jul-18,0,0,9,6.9,PR14,,PR03,,NA
30474,P0509,S0014,24-Jul-18,0,0,2,11.5,PR14,,PR03,,NA
30475,P0454,S0013,24-Jul-18,0,0,12,2.45,PR05,low,PR03,,NA
30476,P0372,S0005,24-Jul-18,1,3.6,203,4.25,PR14,,PR03,,NA
30477,P0227,S0104,24-Jul-18,0,0,3,8.9,PR14,,PR03,,NA
30478,P0370,S0065,24-Jul-18,0,0,24,5.9,PR14,,PR03,,NA
30479,P0241,S0046,24-Jul-18,0,0,11,12.95,PR14,,PR03,,NA
30480,P0450,S0038,24-Jul-18,0,0,3,13.5,PR14,,PR03,,NA
30481,P0330,S0048,24-Jul-18,0,0,69,NA,PR14,,PR03,,NA
30482,P0726,S0046,24-Jul-18,0,0,4,1,PR14,,PR03,,NA
30483,P0044,S0061,24-Jul-18,0,0,18,6.9,PR14,,PR03,,NA
30484,P0137,S0102,24-Jul-18,0,0,8,34.9,PR14,,PR03,,NA
30485,P0637,S0102,24-Jul-18,0,0,13,31.5,PR14,,PR03,,NA
30486,P0566,S0052,24-Jul-18,0,0,5,2.75,PR14,,PR03,,NA
30487,P0114,S0016,24-Jul-18,0,0,8,0.65,PR14,,PR03,,NA
30488,P0051,S0087,24-Jul-18,0,0,26,0.7,PR14,,PR03,,NA
30489,P0261,S0130,24-Jul-18,0,0,14,4.4,PR14,,PR03,,NA
30490,P0249,S0072,24-Jul-18,0,0,12,NA,PR14,,PR03,,NA
30491,P0608,S0133,24-Jul-18,0,0,5,9.9,PR14,,PR03,,NA
30492,P0353,S0075,24-Jul-18,1,10.08,5,11.9,PR14,,PR03,,NA
30493,P0718,S0122,24-Jul-18,0,0,4,19.75,PR14,,PR03,,NA
30494,P0514,S0038,24-Jul-18,0,0,7,9.9,PR14,,PR03,,NA
30495,P0333,S0102,24-Jul-18,0,0,9,2.25,PR14,,PR03,,NA
30496,P0196,S0006,24-Jul-18,0,0,35,9.9,PR14,,PR03,,NA
30497,P0125,S0043,24-Jul-18,0,0,91,3.65,PR14,,PR03,,NA
30498,P0275,S0107,24-Jul-18,0,0,48,2.45,PR14,,PR03,,NA
30499,P0333,S0054,24-Jul-18,3,6.25,13,2.25,PR14,,PR03,,NA
30500,P0201,S0017,24-Jul-18,0,0,4,15.95,PR06,verylow,PR03,,NA
30501,P0195,S0005,24-Jul-18,0,0,3,6.75,PR14,,PR03,,NA
30502,P0223,S0117,24-Jul-18,0,0,7,12.9,PR14,,PR03,,NA
30503,P0063,S0023,24-Jul-18,0,0,43,3.9,PR14,,PR03,,NA
30504,P0125,S0062,24-Jul-18,1,3.38,114,3.65,PR14,,PR03,,NA
30505,P0165,S0026,24-Jul-18,0,0,14,1.5,PR14,,PR03,,NA
30506,P0428,S0101,24-Jul-18,0,0,22,29.95,PR14,,PR03,,NA
30507,P0318,S0008,24-Jul-18,0,0,38,1,PR14,,PR03,,NA
30508,P0556,S0048,24-Jul-18,0,0,19,NA,PR14,,PR03,,NA
30509,P0419,S0135,24-Jul-18,0,0,92,2.5,PR14,,PR03,,NA
30510,P0140,S0103,24-Jul-18,0,0,10,6,PR14,,PR03,,NA
30511,P0642,S0036,24-Jul-18,0,0,17,2.75,PR14,,PR03,,NA
30512,P0631,S0044,24-Jul-18,0,0,5,10.9,PR09,high,PR03,,NA
30513,P0078,S0062,24-Jul-18,0,0,12,5,PR14,,PR03,,NA
30514,P0220,S0038,24-Jul-18,0,0,28,1.95,PR14,,PR03,,NA
30515,P0046,S0005,24-Jul-18,0,0,32,51.5,PR14,,PR03,,NA
30516,P0327,S0138,24-Jul-18,0,0,4,3.9,PR14,,PR03,,NA
30517,P0642,S0089,24-Jul-18,1,2.55,43,2.75,PR14,,PR03,,NA
30518,P0425,S0049,24-Jul-18,1,5.85,8,6.9,PR14,,PR03,,NA
30519,P0514,S0042,24-Jul-18,0,0,2,9.9,PR14,,PR03,,NA
30520,P0044,S0059,24-Jul-18,0,0,7,6.9,PR14,,PR03,,NA
30521,P0196,S0138,24-Jul-18,0,0,7,9.9,PR14,,PR03,,NA
30522,P0582,S0097,24-Jul-18,0,0,8,9.45,PR14,,PR03,,NA
30523,P0657,S0008,24-Jul-18,0,0,10,10.45,PR14,,PR03,,NA
30524,P0114,S0055,25-Jul-18,2,1.2,19,0.65,PR14,,PR03,,NA
30525,P0325,S0032,25-Jul-18,0,0,10,11.95,PR14,,PR03,,NA
30526,P0131,S0008,25-Jul-18,2,4.63,89,2.5,PR14,,PR03,,NA
30527,P0637,S0023,25-Jul-18,0,0,3,31.5,PR14,,PR03,,NA
30528,P0663,S0091,25-Jul-18,0,0,11,4.45,PR07,verylow,PR03,,NA
